Litterbag datasheet - coarse - serial incubations - ALL RAW DATA,,,,,,,,,,,,,,,
Bag ID,Rhodo/Acer,Starting dry mass (g),Starting dry - HL,Starting AFDM,Final dry mass (g),prop sample AFDM,Final AFDM,%AFDM rem,Tin mass (g),Tin + DM (g),Tin + Ash (g),Date deployed,Date Collected,Site,Notes
C0182,A,5.03,4.6775,4.455425417,3.12,0.918864936,2.866858599,64.34533924,2.137,3.5889,2.2548,10/19/2017,12/18/2017,WS32,
C0183,A,4.95,4.5975,4.379223593,2.95,0.899359103,2.653109353,60.58401214,3.6415,5.6387,3.8425,10/19/2017,12/18/2017,WS32,
C0184,A,5.02,4.6675,4.445900189,2.93,0.912738751,2.674324541,60.15259964,3.6352,5.5043,3.7983,10/19/2017,12/18/2017,WS32,
C0185,A,5.07,4.7175,4.493526329,2.44,0.8962403,2.186826331,48.6661515,3.6602,5.155,3.8153,10/19/2017,12/18/2017,WS36,
C0186,A,5.02,4.6675,4.445900189,2.67,0.90569148,2.418196252,54.3916001,2.1127,3.2653,2.2214,10/19/2017,12/18/2017,WS36,
C0187,A,5,4.6475,4.426849733,2.54,0.911380181,2.31490566,52.29239301,1.7386,3.0848,1.8579,10/19/2017,12/18/2017,WS36,
C0188,A,5.03,4.6775,4.455425417,2.42,0.913709812,2.211177744,49.62888024,3.6226,4.8232,3.7262,10/19/2017,12/18/2017,WS36,
C0189,A,5.06,4.7075,4.484001101,2.88,0.918190128,2.644387569,58.97383852,3.6374,5.169,3.7627,10/19/2017,12/18/2017,WS27,
C0190,A,4.95,4.5975,4.379223593,2.61,0.918844173,2.398183292,54.76275055,2.1148,3.1634,2.1999,10/19/2017,12/18/2017,WS27,
C0191,A,4.96,4.6075,4.388748821,2.67,0.903569929,2.412531709,54.97083127,1.7647,2.9552,1.8795,10/19/2017,12/18/2017,WS27,
C0192,A,4.97,4.6175,4.398274049,2.9,0.922039492,2.673914528,60.79463213,1.7432,3.5005,1.8802,10/19/2017,12/18/2017,WS27,
C0193,R,5.02,4.96375,4.743784122,3.87,0.951893605,3.683828251,77.65589994,2.1436,5.9934,2.3288,11/15/2017,1/5/2018,WS01,
C0194,R,4.96,4.90375,4.686442989,4.04,0.951764521,3.845128663,82.04791292,1.7934,5.6018,1.9771,11/15/2017,1/5/2018,WS01,
C0195,R,5.02,4.96375,4.743784122,3.77,0.947215105,3.571000948,75.27747587,1.7601,4.6094,1.9105,11/15/2017,1/5/2018,WS01,
C0196,R,5.09,5.03375,4.81068211,4.13,0.95068902,3.926345653,81.61723355,2.055,5.2044,2.2103,11/15/2017,1/5/2018,WS01,
C0197,R,5.09,5.03375,4.81068211,4.36,0.953134661,4.15566712,86.38415562,1.7741,5.0089,1.9257,11/15/2017,1/5/2018,WS27,
C0198,R,5.01,4.95375,4.734227266,4.38,0.955036075,4.183058009,88.3577778,2.0913,5.5563,2.2471,11/15/2017,1/5/2018,WS27,
C0199,R,4.9,4.84375,4.629101857,4.21,0.956795609,4.028109514,87.01708536,2.0322,5.8582,2.1975,11/15/2017,1/5/2018,WS27,
C0200,R,4.96,4.90375,4.686442989,4.21,0.953924118,4.016020537,85.69442852,1.741,4.7404,1.8792,11/15/2017,1/5/2018,WS27,
C0201,R,5.09,5.03375,4.81068211,4.4,0.949301223,4.176925382,86.82605266,2.0496,5.7203,2.2357,11/15/2017,1/5/2018,WS02,
C0202,R,4.92,4.86375,4.648215567,4.17,0.952581014,3.972262828,85.45780139,1.7339,4.971,1.8874,11/15/2017,1/5/2018,WS02,
C0203,R,4.93,4.87375,4.657772423,4.02,0.956527474,3.845240444,82.55535254,2.0606,5.8515,2.2254,11/15/2017,1/5/2018,WS02,
C0204,R,4.99,4.93375,4.715113556,4.1,0.952844674,3.906663165,82.85406319,2.0247,4.4995,2.1414,11/15/2017,1/5/2018,WS02,
C0205,R,4.97,4.91375,4.695999845,3.93,0.95485195,3.752568162,79.90988684,2.0012,5.7533,2.1706,11/15/2017,1/5/2018,WS07,
C0206,R,4.97,4.91375,4.695999845,4.16,0.953604935,3.96699653,84.47607882,2.0837,5.9742,2.2642,11/15/2017,1/5/2018,WS07,
C0207,R,4.97,4.91375,4.695999845,4.22,0.954777188,4.029159733,85.79982679,1.7415,5.5272,1.9127,11/15/2017,1/5/2018,WS07,
C0208,R,4.99,4.93375,4.715113556,4.08,0.955059253,3.89664175,82.64152505,1.7466,5.0376,1.8945,11/15/2017,1/5/2018,WS07,
C0209,R,5.04,4.98375,4.762897833,4.41,0.950175737,4.190274999,87.97742774,2.1625,4.7516,2.2915,11/15/2017,1/5/2018,WS32,
C0210,R,5,4.94375,4.724670411,4.42,0.961490073,4.249786124,89.94883779,2.0942,5.3531,2.2197,11/15/2017,1/5/2018,WS32,
C0211,R,4.98,4.92375,4.7055567,4.4,0.954266855,4.198774163,89.2301258,2.0368,6.0667,2.2211,11/15/2017,1/5/2018,WS32,
C0212,R,5,4.94375,4.724670411,4.47,0.906765343,4.053241082,85.78886419,1.7397,5.942,2.1315,11/15/2017,1/5/2018,WS32,
C0213,R,5.1,5.04375,4.820238965,4.42,0.95588279,4.22500193,87.65129613,1.7621,5.1304,1.9107,11/15/2017,1/5/2018,WS31,
C0214,R,4.95,4.89375,4.676886134,4.28,0.946438666,4.05075749,86.61227522,2.0818,5.6198,2.2713,11/15/2017,1/5/2018,WS31,
C0215,R,5.09,5.03375,4.81068211,4.33,0.952280014,4.12337246,85.71284415,2.0374,5.8115,2.2175,11/15/2017,1/5/2018,WS31,
C0216,R,4.98,4.92375,4.7055567,4.42,0.959005027,4.238802219,90.08078085,1.761,4.0686,1.8556,11/15/2017,1/5/2018,WS31,
C0217,R,5.04,4.98375,4.762897833,4.25,0.951378039,4.043356665,84.89278601,2.0265,5.2267,2.1821,11/15/2017,1/5/2018,WS36,
C0218,R,5.05,4.99375,4.772454688,4.26,0.955286219,4.069519295,85.27098864,1.7495,5.6521,1.924,11/15/2017,1/5/2018,WS36,
C0219,R,5.01,4.95375,4.734227266,4.25,0.956172972,4.063735132,85.83734797,2.0758,5.3295,2.2184,11/15/2017,1/5/2018,WS36,
C0220,R,5.06,5.00375,4.782011544,4.27,0.951913888,4.0646723,84.99921556,1.7361,5.7123,1.9273,11/15/2017,1/5/2018,WS36,
C0221,R,4.94,4.88375,4.667329278,4.18,0.962603878,4.023684211,86.20956377,1.7604,4.4318,1.8603,11/15/2017,1/5/2018,WS08,
C0222,R,5.02,4.96375,4.743784122,4.26,0.951312895,4.052592935,85.42953959,2.0034,5.6861,2.1827,11/15/2017,1/5/2018,WS08,
C0223,R,5.03,4.97375,4.753340977,4.27,0.954247349,4.074636182,85.72152096,2.0104,5.8681,2.1869,11/15/2017,1/5/2018,WS08,
C0224,R,5.08,5.02375,4.801125255,4.35,0.958306923,4.168635115,86.8262104,2.0865,6.3462,2.2641,11/15/2017,1/5/2018,WS08,
C0225,R,4.94,4.88375,4.667329278,3.9,0.952950535,3.716507085,79.62813129,1.7399,5.1342,1.8996,11/15/2017,1/5/2018,WS18,
C0226,R,5.08,5.02375,4.801125255,4.21,0.951951673,4.007716543,83.47452587,2.0485,5.2765,2.2036,11/15/2017,1/5/2018,WS18,
C0227,R,5.02,4.96375,4.743784122,4.23,0.948422875,4.01182876,84.57022194,2.0687,5.1883,2.2296,11/15/2017,1/5/2018,WS18,
C0228,R,5.05,4.99375,4.772454688,4.27,0.954128888,4.07413035,85.36760674,3.5242,7.627,3.7124,11/15/2017,1/5/2018,WS18,
C0229,R,5.08,5.02375,4.801125255,4.35,0.955085482,4.154621849,86.53433578,1.7469,5.543,1.9174,11/15/2017,1/5/2018,WS13,
C0230,R,4.91,4.85375,4.638658712,4.08,0.953189685,3.889013916,83.83919054,1.7804,5.7902,1.9681,11/15/2017,1/5/2018,WS13,
C0231,R,5.05,4.99375,4.772454688,4.17,0.94957374,3.959722496,82.97035289,1.7676,5.2162,1.9415,11/15/2017,1/5/2018,WS13,
C0232,R,5.01,4.95375,4.734227266,4.31,0.946549087,4.079626563,86.17301904,2.0274,5.3613,2.2056,11/15/2017,1/5/2018,WS13,
C0233,R,5.02,4.96375,4.743784122,4.27,0.947953512,4.047761496,85.32769181,2.1336,5.3,2.2984,11/15/2017,1/5/2018,WS06,
C0234,R,5.04,4.98375,4.762897833,4.38,0.953618928,4.176850906,87.69558056,1.776,5.9264,1.9685,11/15/2017,1/5/2018,WS06,
C0235,R,4.96,4.90375,4.686442989,4.06,0.949717428,3.855852757,82.2767452,1.7477,5.0212,1.9123,11/15/2017,1/5/2018,WS06,
C0236,R,4.92,4.86375,4.648215567,4.22,0.9474618,3.998288797,86.01771452,1.9604,4.7222,2.1055,11/15/2017,1/5/2018,WS06,
C0237,R,4.99,4.93375,4.715113556,4.25,0.955844685,4.062339912,86.15571743,1.7338,5.1694,1.8855,11/15/2017,1/5/2018,WS14,"Rhodo bags from month 2 had washed up on a rock, moved these bags upstream of the month 1 bags"
C0238,R,4.94,4.88375,4.667329278,4.17,0.951549804,3.967962684,85.01570058,1.7411,5.0641,1.9021,11/15/2017,1/5/2018,WS14,
C0239,R,5.08,5.02375,4.801125255,4.27,0.954333644,4.07500466,84.87603309,2.0613,4.6365,2.1789,11/15/2017,1/5/2018,WS14,
C0240,R,5.05,4.99375,4.772454688,4.34,0.954142783,4.140979677,86.7683393,1.7506,5.2048,1.909,11/15/2017,1/5/2018,WS14,
C0241,A,5,4.6475,4.426849733,3.01,0.897463768,2.701365942,61.02230943,2.1281,3.5081,2.2696,11/15/2017,1/5/2018,WS13,
C0242,A,4.96,4.6075,4.388748821,2.82,0.854572714,2.409895052,54.91075363,2.0663,3.6671,2.2991,11/15/2017,1/5/2018,WS13,
C0243,A,5.05,4.6975,4.474475873,3.42,0.91445862,3.127448479,69.89530321,1.7806,3.0034,1.8852,11/15/2017,1/5/2018,WS13,
C0244,A,4.95,4.5975,4.379223593,3.29,0.895583704,2.946470387,67.2829401,1.8759,3.0443,1.9979,11/15/2017,1/5/2018,WS13,
C0245,A,5.1,4.7475,4.522102014,3.45,0.925958443,3.194556629,70.64317919,1.7602,2.7853,1.8361,11/15/2017,1/5/2018,WS14,
C0246,A,5.04,4.6875,4.464950645,3.23,0.916065079,2.958890206,66.26927016,2.0704,2.9985,2.1483,11/15/2017,1/5/2018,WS14,
C0247,A,4.92,4.5675,4.350647909,2.65,0.918508174,2.434046661,55.94676268,2.0053,3.2226,2.1045,11/15/2017,1/5/2018,WS14,
C0248,A,5.03,4.6775,4.455425417,3.08,0.907582145,2.795353008,62.74042872,2.0578,3.5521,2.1959,11/15/2017,1/5/2018,WS14,
C0249,A,4.95,4.5975,4.379223593,3.14,0.917003707,2.879391641,65.75119037,1.7616,2.9484,1.8601,11/15/2017,1/5/2018,WS18,
C0250,A,5,4.6475,4.426849733,2.88,0.90951013,2.619389174,59.1705012,2.0976,3.4204,2.2173,11/15/2017,1/5/2018,WS18,
C0251,A,5.06,4.7075,4.484001101,3.2,0.916834424,2.933870156,65.42973763,2.0498,2.8446,2.1159,11/15/2017,1/5/2018,WS18,
C0252,A,4.99,4.6375,4.417324505,2.76,0.913849053,2.522223385,57.09844007,2.0374,2.9927,2.1197,11/15/2017,1/5/2018,WS18,
C0253,A,4.95,4.5975,4.379223593,0.4,0.845513414,0.338205365,7.72295267,1.7479,1.856,1.7646,11/15/2017,1/5/2018,WS01,
C0254,A,5.06,4.7075,4.484001101,0.37,0.944522472,0.349473315,7.793782979,2.0209,2.1633,2.0288,11/15/2017,1/5/2018,WS01,
C0255,A,5.04,4.6875,4.464950645,0.2,0.925356125,0.185071225,4.14497807,1.773,1.9485,1.7861,11/15/2017,1/5/2018,WS01,
C0256,A,4.93,4.5775,4.360173137,1.25,0.839304997,1.049131246,24.06168775,3.542,4.5607,3.7057,11/15/2017,1/5/2018,WS01,
C0257,A,4.92,4.5675,4.350647909,2.73,0.907212926,2.476691287,56.92695292,2.0209,2.8874,2.1013,11/15/2017,1/5/2018,WS02,
C0258,A,4.95,4.5975,4.379223593,2.16,0.880590596,1.902075688,43.43408478,1.7945,2.4921,1.8778,11/15/2017,1/5/2018,WS02,
C0259,A,5.04,4.6875,4.464950645,2.43,0.883338865,2.146513442,48.07474063,2.0124,3.2176,2.153,11/15/2017,1/5/2018,WS02,
C0260,A,4.94,4.5875,4.369698365,2.65,0.90916537,2.40928823,55.1362595,1.7455,2.9664,1.8564,11/15/2017,1/5/2018,WS02,
C0261,A,4.96,4.6075,4.388748821,2.56,0.902258173,2.309780923,52.62959941,1.734,2.3274,1.792,11/15/2017,1/5/2018,WS07,
C0262,A,4.97,4.6175,4.398274049,2.69,0.906540654,2.438594359,55.44434777,1.7614,3.0946,1.886,11/15/2017,1/5/2018,WS07,
C0263,A,4.93,4.5775,4.360173137,2.99,0.908001641,2.714924908,62.26644728,2.0127,3.2312,2.1248,11/15/2017,1/5/2018,WS07,
C0264,A,5,4.6475,4.426849733,2.59,0.884814177,2.291668718,51.76748378,2.1231,3.342,2.2635,11/15/2017,1/5/2018,WS07,
C0265,A,5.1,4.7475,4.522102014,3.25,0.920898009,2.99291853,66.18423294,2.0693,3.2096,2.1595,11/15/2017,1/5/2018,WS32,
C0266,A,4.93,4.5775,4.360173137,3.26,0.920124751,2.999606688,68.79558664,1.7548,2.9091,1.847,11/15/2017,1/5/2018,WS32,
C0267,A,5.04,4.6875,4.464950645,3.1,0.918713399,2.848011537,63.78595787,2.1246,3.2687,2.2176,11/15/2017,1/5/2018,WS32,
C0268,A,4.97,4.6175,4.398274049,3.34,0.912733629,3.048530321,69.31196845,2.0538,3.5412,2.1836,11/15/2017,1/5/2018,WS32,
C0269,A,4.95,4.5975,4.379223593,2.81,0.905636479,2.544838505,58.11163672,1.7558,3.019,1.875,11/15/2017,1/5/2018,WS08,
C0270,A,4.9,4.5475,4.331597453,2.49,0.919614458,2.28984,52.86363807,2.0878,3.1253,2.1712,11/15/2017,1/5/2018,WS08,
C0271,A,4.91,4.5575,4.341122681,1.68,0.921325879,1.547827476,35.65500424,1.7513,2.5025,1.8104,11/15/2017,1/5/2018,WS08,
C0272,A,4.93,4.5775,4.360173137,2.59,0.921370792,2.386350352,54.73063288,1.7757,2.9254,1.8661,11/15/2017,1/5/2018,WS08,
C0273,A,5.1,4.7475,4.522102014,2.91,0.907118504,2.639714847,58.37362445,2.0703,4.0061,2.2501,11/15/2017,1/5/2018,WS06,
C0274,A,5,4.6475,4.426849733,3.2,0.890726897,2.85032607,64.38723339,1.7501,3.0075,1.8875,11/15/2017,1/5/2018,WS06,
C0275,A,4.98,4.6275,4.407799277,2.92,0.915924397,2.67449924,60.67652068,1.795,3.1759,1.9111,11/15/2017,1/5/2018,WS06,
C0276,A,5.08,4.7275,4.503051557,3.27,0.883038805,2.887536892,64.12400247,2.1265,3.2243,2.2549,11/15/2017,1/5/2018,WS06,
C0277,A,4.93,4.5775,4.360173137,3.2,0.918997827,2.940793047,67.44670349,2.0747,3.5475,2.194,11/15/2017,1/5/2018,WS31,
C0278,A,5.04,4.6875,4.464950645,3.01,0.91628077,2.758005118,61.77011433,1.7361,2.5567,1.8048,11/15/2017,1/5/2018,WS31,
C0279,A,5.01,4.6575,4.436374961,2.97,0.92183705,2.737856039,61.71381055,2.0186,2.9244,2.0894,11/15/2017,1/5/2018,WS31,
C0280,A,5.09,4.7375,4.512576785,3.2,0.92890625,2.9725,65.8714553,2.0012,3.5372,2.1104,11/15/2017,1/5/2018,WS31,
C0281,A,5.01,4.6575,4.436374961,2.53,0.923962712,2.337625663,52.69224723,2.1423,3.2365,2.2255,11/15/2017,1/5/2018,WS36,
C0282,A,5.03,4.6775,4.455425417,2.89,0.921133876,2.662076901,59.74910704,1.7604,2.8293,1.8447,11/15/2017,1/5/2018,WS36,
C0283,A,5.08,4.7275,4.503051557,3.02,0.920175243,2.778929234,61.71213452,1.7584,3.1051,1.8659,11/15/2017,1/5/2018,WS36,
C0284,A,5.1,4.7475,4.522102014,2.49,0.902206568,2.246494354,49.67809986,1.7755,2.7408,1.8699,11/15/2017,1/5/2018,WS36,
C0285,A,4.94,4.5875,4.369698365,2.33,0.91567004,2.133511193,48.82513654,2.0889,2.7411,2.1439,11/15/2017,1/5/2018,WS27,
C0286,A,5.04,4.6875,4.464950645,2.53,0.92266586,2.334344626,52.28153257,2.0852,3.077,2.1619,11/15/2017,1/5/2018,WS27,
C0287,A,4.95,4.5975,4.379223593,2.9,0.921383359,2.672011742,61.01565004,2.0777,3.1678,2.1634,11/15/2017,1/5/2018,WS27,
C0288,A,5.07,4.7175,4.493526329,2.83,0.869789227,2.461503513,54.77888261,2.055,4.19,2.333,11/15/2017,1/5/2018,WS27,
C0001,R,4.94,4.88375,4.667329278,4.52,0.949147695,4.29014758,91.9186825,1.7364,5.2328,1.9142,12/11/2017,2/8/2018,WS13,
C0002,R,5.08,5.02375,4.801125255,4.84,0.941228875,4.555547757,94.88500123,1.7564,5.4606,1.9741,12/11/2017,2/8/2018,WS13,
C0003,R,5.06,5.00375,4.782011544,4.69,0.94658713,4.439493641,92.83736771,2.0885,5.0054,2.2443,12/11/2017,2/8/2018,WS13,
C0004,R,5.04,4.98375,4.762897833,4.92,0.945918171,4.6539174,97.71188809,2.0953,5.2091,2.2637,12/11/2017,2/8/2018,WS13,
C0005,R,4.96,4.90375,4.686442989,4.68,0.955029111,4.469536238,95.37161229,3.5099,6.9966,3.6667,12/11/2017,2/8/2018,WS06,
C0006,R,4.93,4.87375,4.657772423,4.52,0.950558391,4.296523926,92.24417888,1.7355,4.4397,1.8692,12/11/2017,2/8/2018,WS06,
C0007,R,4.95,4.89375,4.676886134,4.77,0.938292281,4.475654183,95.69730916,3.5312,6.9943,3.7449,12/11/2017,2/8/2018,WS06,
C0008,R,5,4.94375,4.724670411,4.53,0.953258662,4.318261739,91.39815825,3.5261,6.7759,3.678,12/11/2017,2/8/2018,WS06,
C0009,R,4.92,4.86375,4.648215567,4.56,0.960648148,4.380555556,94.24166096,3.5312,7.592,3.691,12/11/2017,2/8/2018,WS18,
C0010,R,5.03,4.97375,4.753340977,4.76,0.951523172,4.529250297,95.28561739,3.6109,7.3137,3.7904,12/11/2017,2/8/2018,WS18,
C0011,R,4.99,4.93375,4.715113556,4.74,0.951751416,4.511301714,95.67747756,2.0581,4.8644,2.1935,12/11/2017,2/8/2018,WS18,
C0012,R,4.98,4.92375,4.7055567,4.72,0.956152253,4.513038635,95.90870799,2.0392,4.8398,2.162,12/11/2017,2/8/2018,WS18,
C0013,R,4.98,4.92375,4.7055567,4.18,0.952037279,3.979515827,84.5705637,3.519,7.0384,3.6878,12/11/2017,2/8/2018,WS07,
C0014,R,4.98,4.92375,4.7055567,4.14,0.958611121,3.968650039,84.33964973,3.6183,6.5732,3.7406,12/11/2017,2/8/2018,WS07,
C0015,R,4.93,4.87375,4.657772423,3.9,0.957993152,3.736173295,80.21373643,1.7504,4.788,1.878,12/11/2017,2/8/2018,WS07,
C0016,R,4.98,4.92375,4.7055567,3.97,0.954855955,3.790778141,80.55961032,2.0208,4.7144,2.1424,12/11/2017,2/8/2018,WS07,
C0017,R,5.06,5.00375,4.782011544,4.49,0.947025736,4.252145554,88.91960037,1.7489,4.3445,1.8864,12/11/2017,2/8/2018,WS02,
C0018,R,4.94,4.88375,4.667329278,4.26,0.953104646,4.060225792,86.9924865,3.6447,6.8689,3.7959,12/11/2017,2/8/2018,WS02,
C0019,R,5.06,5.00375,4.782011544,4.64,0.951936365,4.416984732,92.36666811,2.1591,5.126,2.3017,12/11/2017,2/8/2018,WS02,
C0020,R,4.95,4.89375,4.676886134,4.33,0.95225085,4.12324618,88.16221011,3.5187,6.6664,3.669,12/11/2017,2/8/2018,WS02,
C0021,R,4.94,4.88375,4.667329278,4.42,0.948851934,4.193925547,89.85707451,1.7519,4.3737,1.886,12/11/2017,2/8/2018,WS01,
C0022,R,5.08,5.02375,4.801125255,4.28,0.950858435,4.069674103,84.76500585,2.0832,5.0013,2.2266,12/11/2017,2/8/2018,WS01,
C0023,R,4.99,4.93375,4.715113556,4.03,0.94781589,3.819698036,81.00967221,1.9601,4.3478,2.0847,12/11/2017,2/8/2018,WS01,
C0024,R,5.01,4.95375,4.734227266,3.66,0.949401902,3.474810961,73.39763737,3.5254,6.5433,3.6781,12/11/2017,2/8/2018,WS01,
C0025,R,4.97,4.91375,4.695999845,4.69,0.95256339,4.4675223,95.13463475,1.7418,5.1611,1.904,12/11/2017,2/8/2018,WS14,
C0026,R,4.92,4.86375,4.648215567,4.64,0.957420346,4.442430406,95.57281372,1.7546,4.4883,1.871,12/11/2017,2/8/2018,WS14,
C0027,R,5.08,5.02375,4.801125255,4.02,0.946266377,3.803990837,79.23123508,1.7678,4.256,1.9015,12/11/2017,2/8/2018,WS14,
C0028,R,5.02,4.96375,4.743784122,4.55,0.955067533,4.345557277,91.60529159,3.5322,6.5011,3.6656,12/11/2017,2/8/2018,WS14,
C0029,R,5.07,5.01375,4.791568399,4.3,NA,NA,NA,1.7299,4.645,NA,12/11/2017,2/8/2018,WS08,
C0030,R,5.04,4.98375,4.762897833,4.46,0.945535124,4.217086654,88.5403551,2.0393,4.6116,2.1794,12/11/2017,2/8/2018,WS08,
C0031,R,5.04,4.98375,4.762897833,4.75,0.9474475,4.500375625,94.48818309,2.0572,4.9191,2.2076,12/11/2017,2/8/2018,WS08,
C0032,R,5.02,4.96375,4.743784122,4.35,0.954238339,4.150936776,87.50264913,2.0183,5.082,2.1585,12/11/2017,2/8/2018,WS08,
C0033,R,5.08,5.02375,4.801125255,4.72,0.957598936,4.519866977,94.14182587,3.5528,7.1612,3.7058,12/18/2017,2/8/2018,WS27,
C0034,R,4.95,4.89375,4.676886134,4.41,0.960647838,4.236456967,90.58285461,1.7785,4.7669,1.8961,12/18/2017,2/8/2018,WS27,
C0035,R,4.96,4.90375,4.686442989,4.47,0.951600949,4.253656241,90.76513361,3.5516,6.25,3.6822,12/18/2017,2/8/2018,WS27,
C0036,R,5.01,4.95375,4.734227266,4.41,0.950158081,4.190197136,88.50857595,1.7797,4.4682,1.9137,12/18/2017,2/8/2018,WS27,
C0037,R,4.98,4.92375,4.7055567,4.64,0.954100121,4.42702456,94.08078242,2.1433,4.3786,2.2459,12/18/2017,2/8/2018,WS36,
C0038,R,4.99,4.93375,4.715113556,4.66,0.952105244,4.436810436,94.09763698,1.7458,4.4747,1.8765,12/18/2017,2/8/2018,WS36,
C0039,R,4.91,4.85375,4.638658712,4.59,0.95774993,4.396072179,94.77033021,1.7747,4.6315,1.8954,12/18/2017,2/8/2018,WS36,
C0040,R,4.92,4.86375,4.648215567,4.13,0.955912973,3.947920577,84.93411116,2.1234,5.4373,2.2695,12/18/2017,2/8/2018,WS36,
C0041,R,4.92,4.86375,4.648215567,4.77,0.951031021,4.53641797,97.59482761,2.0982,4.8673,2.2338,12/18/2017,2/8/2018,WS31,
C0042,R,5.02,4.96375,4.743784122,4.74,0.95211974,4.513047567,95.13602329,2.0599,4.6121,2.1821,12/18/2017,2/8/2018,WS31,
C0043,R,4.95,4.89375,4.676886134,4.66,0.949520937,4.424767566,94.60926435,2.0606,4.315,2.1744,12/18/2017,2/8/2018,WS31,
C0044,R,5.05,4.99375,4.772454688,4.56,0.948599899,4.32561554,90.6371212,1.7631,4.9343,1.9261,12/18/2017,2/8/2018,WS31,
C0045,R,5.08,5.02375,4.801125255,4.87,0.948420162,4.618806188,96.20257633,3.5271,5.6539,3.6368,12/18/2017,2/8/2018,WS32,
C0046,R,5.07,5.01375,4.791568399,4.84,0.955534435,4.624786667,96.51926638,3.6599,6.606,3.7909,12/18/2017,2/8/2018,WS32,
C0047,R,5.08,5.02375,4.801125255,4.86,0.950914307,4.621443534,96.25750817,2.1758,5.0687,2.3178,12/18/2017,2/8/2018,WS32,
C0048,R,5.05,4.99375,4.772454688,4.84,0.955538333,4.624805534,96.90622198,3.674,7.1579,3.8289,12/18/2017,2/8/2018,WS32,
C0049,A,5.02,4.6675,4.445900189,3.43,0.910718549,3.123764622,70.26169029,1.7412,2.579,1.816,12/18/2017,2/8/2018,WS31,
C0050,A,5.03,4.6775,4.455425417,3.34,0.912370751,3.047318307,68.39567542,3.6277,4.972,3.7455,12/18/2017,2/8/2018,WS31,
C0051,A,4.99,4.6375,4.417324505,3.66,0.887977927,3.249999212,73.57392938,1.7945,3.063,1.9366,12/18/2017,2/8/2018,WS31,
C0052,A,4.99,4.6375,4.417324505,2.77,0.908375708,2.51620071,56.96209792,2.0475,3.0898,2.143,12/18/2017,2/8/2018,WS31,
C0053,A,4.92,4.5675,4.350647909,2.27,0.960589604,2.180538402,50.1198545,1.796,3.7295,1.8722,12/18/2017,2/8/2018,WS36,
C0054,A,4.9,4.5475,4.331597453,2.45,0.91882696,2.251126053,51.96988127,3.5162,5.3678,3.6665,12/18/2017,2/8/2018,WS36,
C0055,A,5.04,4.6875,4.464950645,2.64,0.911449016,2.406225403,53.89142218,2.099,3.1052,2.1881,12/18/2017,2/8/2018,WS36,
C0056,A,4.93,4.5775,4.360173137,1.98,0.893092986,1.768324112,40.55628198,3.6235,5.3044,3.8032,12/18/2017,2/8/2018,WS36,
C0057,A,5.06,4.7075,4.484001101,2.67,0.922979196,2.464354455,54.95882804,2.124,3.3834,2.221,12/18/2017,2/8/2018,WS27,
C0058,A,5.03,4.6775,4.455425417,3.16,0.930444698,2.940205245,65.9915714,1.9409,2.8179,2.0019,12/18/2017,2/8/2018,WS27,
C0059,A,5,4.6475,4.426849733,2.84,0.922447528,2.619750978,59.17867414,1.7734,2.8978,1.8606,12/18/2017,2/8/2018,WS27,
C0060,A,5.01,4.6575,4.436374961,2.71,0.886546185,2.402540161,54.15548013,3.5288,4.9232,3.687,12/18/2017,2/8/2018,WS27,
C0061,A,5.02,4.6675,4.445900189,2.85,0.922472607,2.62904693,59.13418696,1.7544,2.7218,1.8294,12/18/2017,2/8/2018,WS32,
C0062,A,4.95,4.5975,4.379223593,2.77,0.910719739,2.522693678,57.60595742,2.0605,3.0428,2.1482,12/18/2017,2/8/2018,WS32,
C0063,A,4.91,4.5575,4.341122681,2.96,0.91447648,2.706850379,62.35369462,3.5477,5.1952,3.6886,12/18/2017,2/8/2018,WS32,
C0064,A,5.05,4.6975,4.474475873,3.06,0.887934255,2.71707882,60.72395732,2.0098,3.3483,2.1598,12/18/2017,2/8/2018,WS32,
C0065,A,4.99,4.6375,4.417324505,2.37,0.921202502,2.18324993,49.42471235,2.1324,3.2035,2.2168,12/11/2017,2/8/2018,WS08,
C0066,A,4.93,4.5775,4.360173137,1.98,0.915415742,1.812523169,41.56998157,2.0052,2.7713,2.07,12/11/2017,2/8/2018,WS08,
C0067,A,4.97,4.6175,4.398274049,1.96,0.916932543,1.797187785,40.86120521,2.1617,3.0393,2.2346,12/11/2017,2/8/2018,WS08,
C0068,A,4.97,4.6175,4.398274049,0.77,0.932922408,0.718350254,16.33254876,1.7345,2.2861,1.7715,12/11/2017,2/8/2018,WS08,
C0069,A,5.03,4.6775,4.455425417,2.48,0.896975644,2.224499596,49.92788315,3.505,5.2376,3.6835,12/11/2017,2/8/2018,WS02,
C0070,A,5.07,4.7175,4.493526329,2.1,0.879555738,1.847067051,41.10506794,2.0121,3.2276,2.1585,12/11/2017,2/8/2018,WS02,
C0071,A,4.93,4.5775,4.360173137,2.25,0.893796069,2.011041155,46.12296557,3.5531,5.1811,3.726,12/11/2017,2/8/2018,WS02,
C0072,A,4.97,4.6175,4.398274049,2.14,0.898441146,1.922664053,43.71405764,1.749,2.8203,1.8578,12/11/2017,2/8/2018,WS02,
C0073,A,5.06,4.7075,4.484001101,0.61,0.901818933,0.550109549,12.26827418,1.9736,2.4574,2.0211,12/11/2017,2/8/2018,WS01,
