"date","stream","qls","POC_in_gd","temp.celsius","avg_k","reach.top.","reach.to_1","reach.bott","reach.bo_1","weir.lat","weir.long","stream.nam","reference","om_collect","serial_yea","direction_","xcoord","ycoord","zcoord","basin_id","geometry"
2017-11-03,"WS31",9.412962963,2.80886089846533,12.93119792,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-05,"WS13",1.896296296,2.38009079111246,13.63859375,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-06,"WS13",1.848148148,0,13.895,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-07,"WS13",3.074074074,3.66941589853399,13.874,NA,35.05922,-83.43298,35.05938,-83.4326,NA,NA,"Carpenter Creek","Y","2017-2018","2017-2018","Down",-83.4325266984924,35.0593857685154,0,"ShopeFork",c(674014.760128262, 506149.904532111, 0)
2017-11-04,"WS31",9.03125,2.4500448820823,13.36815625,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-05,"WS31",8.995833333,3.58445490666124,13.761,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
2017-11-02,"WS02",1.083333333,0.907021823358912,12.26276042,NA,35.06448,-83.43703,35.06398,-83.43702,NA,NA,"Shope Branch","Y","2017-2018","2017-2018","UP",-83.4369935168654,35.063975573743,0,"ShopeFork",c(672754.041628016, 507878.330452857, 0)
2017-11-03,"WS02",1.051388889,3.07402553975412,12.92120833,NA,35.06448,-83.43703,35.06398,-83.43702,NA,NA,"Shope Branch","Y","2017-2018","2017-2018","UP",-83.4369935168654,35.063975573743,0,"ShopeFork",c(672754.041628016, 507878.330452857, 0)
2017-11-04,"WS02",1.023611111,2.43971938525124,13.46744792,NA,35.06448,-83.43703,35.06398,-83.43702,NA,NA,"Shope Branch","Y","2017-2018","2017-2018","UP",-83.4369935168654,35.063975573743,0,"ShopeFork",c(672754.041628016, 507878.330452857, 0)
2017-11-05,"WS02",1.008333333,1.26192043936661,14.02094792,NA,35.06448,-83.43703,35.06398,-83.43702,NA,NA,"Shope Branch","Y","2017-2018","2017-2018","UP",-83.4369935168654,35.063975573743,0,"ShopeFork",c(672754.041628016, 507878.330452857, 0)
2017-11-06,"WS02",0.993055556,0,14.23363542,NA,35.06448,-83.43703,35.06398,-83.43702,NA,NA,"Shope Branch","Y","2017-2018","2017-2018","UP",-83.4369935168654,35.063975573743,0,"ShopeFork",c(672754.041628016, 507878.330452857, 0)
2017-11-07,"WS02",1.748611111,2.06978610429295,14.21057292,NA,35.06448,-83.43703,35.06398,-83.43702,NA,NA,"Shope Branch","Y","2017-2018","2017-2018","UP",-83.4369935168654,35.063975573743,0,"ShopeFork",c(672754.041628016, 507878.330452857, 0)
2017-11-06,"WS31",8.724305556,3.29561404254385,13.78,NA,35.056493,-83.450184,35.056502,-83.449797,NA,NA,"Mill Branch","Y","2018-2019","2017-2018","Down",-83.4498097478076,35.056423538953,0,"ShopeFork",c(668799.704150721, 505304.228684782, 0)
