"","date_dep","date_coll","rhodo_acer","stream","N_coarse","mean_k_coarse","sd_k_coarse","se_k_coarse","ci_k_coarse","N_fine","mean_k_fine","sd_k_fine","se_k_fine","ci_k_fine","N_shred","mean_k_shred","sd_k_shred","se_k_shred","ci_k_shred","N_shred_new","mean_k_shred_new","sd_k_shred_new","se_k_shred_new","ci_k_shred_new","deployment"
"76",2017-12-11,2018-02-08,"A","WS02",4,0.0134957159542678,0.00139842785770787,0.000699213928853936,0.00222521078448411,4,0.00950642247126018,0.000373218734750989,0.000186609367375494,0.000593874291735472,4,0.00398929348300765,0.00169994762172017,0.000849973810860087,0.0027049960139596,4,0.00212414018365169,0.000935278250016552,0.000467639125008276,0.00148823640558869,"4a"
"77",2017-12-11,2018-02-08,"A","WS14",4,0.0116284233524792,0.00100538389565228,0.000502691947826138,0.00159979013205516,4,0.010309230662915,0.00136727813922104,0.00068363906961052,0.00217564463122959,4,0.00131919268956416,0.000616037122801669,0.000308018561400835,0.000980252532688889,4,0.000675512949492265,0.000318399131054299,0.000159199565527149,0.000506644069114648,"4a"
"78",2017-12-11,2018-02-08,"A","WS18",4,0.00886263527216988,0.00229813115040272,0.00114906557520136,0.00365683949432826,4,0.0100145782865635,0.00116092745165113,0.000580463725825567,0.00184729463960479,4,-0.00115194301439364,0.0030019006806851,0.00150095034034255,0.00477669386503747,4,-0.00050231074178828,0.0014505003394875,0.000725250169743752,0.00230806972310739,"4a"
"79",2017-12-11,2018-02-08,"R","WS01",4,0.00335642924510833,0.00144820020238067,0.000724100101190335,0.00230440969168874,4,0.00235118691948446,0.000510998267530631,0.000255499133765315,0.000813112274254616,4,0.00100524232562388,0.00169090637404847,0.000845453187024236,0.00269060937133561,4,0.000585638803678017,0.000895845319439421,0.000447922659719711,0.00142548981347784,"4a"
"80",2017-12-11,2018-02-08,"A","WS13",4,0.00947383372293122,0.00142362633714653,0.000711813168573265,0.00226530718837828,4,0.00988120027735914,0.000839907147689011,0.000419953573844506,0.00133647969947214,4,-0.000407366554427924,0.00102606242859994,0.000513031214299968,0.00163269429244415,4,-0.00019549061295069,0.000510637170989518,0.000255318585494759,0.000812537689078058,"4a"
"81",2017-12-11,2018-02-08,"R","WS06",4,0.00111036053804353,0.000393941085999109,0.000196970542999554,0.000626848176818657,4,0.00290990307910105,0.000614683552365466,0.000307341776182733,0.00097809870007207,4,-0.00179954254105752,0.000835752973332646,0.000417876486666323,0.00132986948105618,4,-0.000730893931840898,0.000312397305685169,0.000156198652842585,0.000497093825629176,"4a"
"82",2017-12-11,2018-02-08,"R","WS07",4,0.00328199237625237,0.000484431121459604,0.000242215560729802,0.00077083801632678,4,0.00278416811917515,0.000270333542765699,0.000135166771382849,0.000430160992184476,4,0.00049782425707723,0.000653357487308377,0.000326678743654189,0.001039637560757,4,0.000264221359921709,0.000347161519411097,0.000173580759705549,0.000552411447393262,"4a"
"83",2017-12-11,2018-02-08,"R","WS08",3,0.00176219362355875,0.000701062491644992,0.000404758618269986,0.00174153577378897,4,0.00172816036335172,0.000264295251870521,0.000132147625935261,0.000420552723909683,3,-7.41221620547599e-06,0.000916306769608925,0.000529029960093989,0.00227623220191765,3,2.62623656359468e-05,0.000444494372459706,0.000256628945592885,0.00110418523328795,"4a"
"84",2017-12-11,2018-02-08,"R","WS02",4,0.00195839747070385,0.000436035051415469,0.000218017525707735,0.000693829069175676,4,0.00180240475764912,0.000312084450498739,0.00015604222524937,0.000496596003213105,4,0.00015599271305473,0.000539845704960544,0.000269922852480272,0.00085901498458748,4,8.95853497325542e-05,0.000266403905573389,0.000133201952786694,0.000423908062502591,"4a"
"85",2017-12-11,2018-02-08,"R","WS14",4,0.0017611847527983,0.00149154864940119,0.000745774324700596,0.00237338674421886,3,0.00149652513402906,0.000546565477468218,0.000315559725546032,0.00135774391451963,3,0.000356347488040966,0.0013265941118852,0.000765909467602294,0.00329544246151997,3,0.000222385361711038,0.00070720597187136,0.000408305558232441,0.00175679702470069,"4a"
"86",2017-12-11,2018-02-08,"R","WS18",4,0.000820168696390015,0.000131524897719729,6.57624488598645e-05,0.000209285462400484,4,0.00151677607099949,0.00027389745346553,0.000136948726732765,0.000435831969403996,4,-0.000696607374609473,0.000402999162380518,0.000201499581190259,0.000641261597675154,4,-0.000304657756894179,0.00016905422340057,8.45271117002851e-05,0.000269002994326875,"4a"
"87",2017-12-11,2018-02-08,"R","WS13",4,0.000992535337413129,0.000458980287051309,0.000229490143525654,0.000730340059362247,3,0.0020567480774266,0.000266973555338414,0.000154137254041145,0.000663199076856218,3,-0.000864141383802399,0.000535796929791673,0.000309342501646198,0.00133099335913554,3,-0.000381459209367177,0.000215156202131594,0.000124220491218493,0.000534477635632069,"4a"
"88",2017-12-11,2018-02-08,"A","WS01",4,0.0371251660524835,0.00327006132205639,0.00163503066102819,0.00520339728621476,4,0.0111298144182534,0.00238886015610354,0.00119443007805177,0.00380120958881558,4,0.0259953516342301,0.00379471028510567,0.00189735514255284,0.00603823086322832,4,0.0156071725440358,0.00258608798774951,0.00129304399387476,0.004115043080876,"4a"
"89",2017-12-18,2018-02-08,"A","WS27",4,0.0103468700884946,0.00173762556618986,0.000868812783094931,0.00276495003154372,4,0.00984224377518632,0.00166260629005069,0.000831303145025344,0.00264557762245663,4,0.000504626313308242,0.000816724256270041,0.00040836212813502,0.00129959054590109,4,0.000258355388787681,0.000415657316677727,0.000207828658338864,0.000661403545862586,"4b"
"90",2017-12-18,2018-02-08,"A","WS31",4,0.00770417116117403,0.00215831972889099,0.00107915986444549,0.00343436832341503,4,0.0103042490921031,0.00112108774456663,0.000560543872283315,0.00178390077529746,4,-0.00260007793092905,0.00110913531511274,0.000554567657556369,0.00176488179282011,4,-0.00122113137653398,0.000496972574147074,0.000248486287073537,0.000790794266210845,"4b"
"91",2017-12-18,2018-02-08,"R","WS27",4,0.00181845523490369,0.000490325950922261,0.00024516297546113,0.000780218005448635,4,0.00181116021022059,0.000126606237810542,6.3303118905271e-05,0.000201458776873015,4,7.29502468309875e-06,0.000537568453349386,0.000268784226674693,0.000855391369099416,4,1.46126967579618e-05,0.000255260796186684,0.000127630398093342,0.000406176888854045,"4b"
"92",2017-12-18,2018-02-08,"R","WS31",4,0.0010958139313917,0.00059022826076879,0.000295114130384395,0.000939184873878833,4,0.00193413782299126,0.00036215830079185,0.000181079150395925,0.000576274673141425,4,-0.000838323891599552,0.000798116486747155,0.000399058243373578,0.00126998143221725,4,-0.000340987243499537,0.00028533595418032,0.00014266797709016,0.00045403317657288,"4b"
"93",2017-12-18,2018-02-08,"A","WS32",4,0.00984655916725513,0.000655728469589785,0.000327864234794892,0.00104341032265768,4,0.0095161754920327,0.00152402257434204,0.000762011287171018,0.00242506000544189,4,0.000330383675222428,0.000964780866241212,0.000482390433120606,0.00153518165158888,4,0.00017318219206343,0.000495070230986711,0.000247535115493356,0.000787767213729806,"4b"
"94",2017-12-18,2018-02-08,"A","WS36",4,0.0137785440506133,0.0024516445766927,0.00122582228834635,0.00390111361248225,4,0.0107350152811129,0.000821167457867278,0.000410583728933639,0.00130666067115447,4,0.00304352876950041,0.003124988970143,0.0015624944850715,0.00497255480104196,4,0.00162759076843289,0.00171444563461996,0.000857222817309978,0.00272806558775303,"4b"
"95",2017-12-18,2018-02-08,"R","WS32",4,0.000690919525657961,6.39583691231942e-05,3.19791845615971e-05,0.00010177203775404,4,0.00175438423946946,0.000600583940025122,0.000300291970012561,0.00095566307047284,4,-0.0010634647138115,0.000549372844049906,0.000274686422024953,0.000874174788884914,4,-0.000444875013856225,0.000211980950064671,0.000105990475032336,0.000337308995661921,"4b"
"96",2017-12-18,2018-02-08,"R","WS36",4,0.00162914340396482,0.00100954314214952,0.000504771571074761,0.00160640842137913,3,0.00224698876032252,0.000437456906974568,0.000252565863000628,0.00108670319988118,3,-0.000419116774104663,0.00127707283681447,0.000737318346109595,0.00317242479458281,3,-0.00015536553539749,0.000605762867791302,0.000349737354784388,0.0015047983842584,"4b"
"97",2018-01-11,2018-03-08,"A","WS01",4,0.0266663585652058,0.00679259775807699,0.0033962988790385,0.0108085388192353,3,0.0112946081224494,0.0016042402641042,0.000926208548325394,0.00398515373876954,3,0.0149008709778457,0.00674737797832471,0.00389560049210992,0.0167614160913901,3,0.00851403823701729,0.00407832313545024,0.00235462096009448,0.0101311163014758,"5"
"98",2018-01-11,2018-03-08,"A","WS02",4,0.0148446730821743,0.00416786283452908,0.00208393141726454,0.00663199983933818,3,0.00871636393592347,0.000705513022244209,0.000407328133309481,0.00175259150468779,3,0.00708224734962936,0.00383544930699868,0.00221439768985885,0.00952778426502208,3,0.00392068529762402,0.00220595508668142,0.00127360876311574,0.00547989622125278,"5"
"99",2018-01-11,2018-03-08,"A","WS08",1,0.0187660758534367,NA,NA,NA,2,0.010701444054492,0.00102692288135607,0.000726144133162505,0.00922653602393489,1,0.00879077593210718,NA,NA,NA,1,0.00485527175971794,NA,NA,NA,"5"
"100",2018-01-11,2018-03-08,"A","WS13",4,0.0120147200391766,0.00243922587353118,0.00121961293676559,0.00388135268448586,4,0.00943745307837897,0.000594569428266654,0.000297284714133327,0.000946092640110929,4,0.00257726696079759,0.00187008725476773,0.000935043627383866,0.00297572613724686,4,0.00135465933042526,0.000998751983565366,0.000499375991782683,0.00158923727999619,"5"
"101",2018-01-11,2018-03-08,"A","WS14",4,0.0208977372245084,0.00410323787994734,0.00205161893997367,0.00652916711536929,4,0.012401850102107,0.00145599815014872,0.00072799907507436,0.00231681796672035,4,0.00849588712240139,0.00324568967352332,0.00162284483676166,0.00516461655480089,4,0.00463455296151867,0.00185816515794286,0.00092908257897143,0.00295675542075108,"5"
"102",2018-01-11,2018-03-08,"A","WS18",4,0.0163335062526455,0.00329617594303982,0.00164808797151991,0.00524495147574606,4,0.00997378404350338,0.00276477788678664,0.00138238894339332,0.00439937858536712,4,0.00635972220914209,0.00217105506855678,0.00108552753427839,0.003454633090748,4,0.00346809656387646,0.00127429680871311,0.000637148404356555,0.00202769058536193,"5"
"103",2018-01-11,2018-03-08,"A","WS27",4,0.0142586308778385,0.000937090625832854,0.000468545312916427,0.00149112029994888,3,0.0106152779634887,0.00129644971912049,0.000748505594325028,0.00322055963865533,3,0.00360873610353554,0.00221294473213024,0.00127764423679716,0.00549725946310397,3,0.00191614789220905,0.00123341515958695,0.00071211257441009,0.00306397311217449,"5"
"104",2018-01-11,2018-03-08,"A","WS31",4,0.0108753788174019,0.0011666395669463,0.000583319783473149,0.00185638388971301,4,0.00986122066304621,0.00108474696003245,0.000542373480016225,0.0017260744775615,4,0.00101415815435574,0.00196674468151377,0.000983372340756884,0.00312952967255994,4,0.000537968280579357,0.00102680803575813,0.000513404017879066,0.00163388071981704,"5"
"105",2018-01-11,2018-03-08,"A","WS32",4,0.0115672837661798,0.00289137310799176,0.00144568655399588,0.00460081983236252,4,0.00907305001953783,0.00056413647909689,0.000282068239548445,0.000897667026788829,4,0.00249423374664194,0.00265570803364766,0.00132785401682383,0.00422582410979713,4,0.00132795766045132,0.00145850487446402,0.000729252437232009,0.00232080672448815,"5"
"106",2018-01-11,2018-03-08,"A","WS36",4,0.0165961944314155,0.0013679923138477,0.000683996156923851,0.00217678104243056,4,0.0102759442344616,0.000586698275253682,0.000293349137626841,0.000933567879198702,4,0.00632025019695384,0.00115716278981344,0.00057858139490672,0.00184130422252678,4,0.00341560944798891,0.000657033376430847,0.000328516688215423,0.00104548672063521,"5"
"107",2018-01-11,2018-03-08,"R","WS01",4,0.00671313911199895,0.00205919919454829,0.00102959959727415,0.0032766454342667,4,0.00181299339993578,0.00045511170950207,0.000227555854751035,0.000724184289198108,4,0.00490014571206317,0.00229162706060552,0.00114581353030276,0.00364649003605611,4,0.003018233830094,0.0015963863062439,0.000798193153121951,0.00254020685105571,"5"
"108",2018-01-11,2018-03-08,"R","WS02",4,0.00361298506555573,0.00112099444870532,0.000560497224352661,0.0017837523207629,4,0.000910902853518992,6.55588292850671e-05,3.27794146425336e-05,0.000104318727018494,4,0.00270208221203674,0.00106134474838887,0.000530672374194433,0.00168883633657121,4,0.00165841382755954,0.000703910980139629,0.000351955490069815,0.001120079448997,"5"
"109",2018-01-11,2018-03-08,"R","WS06",3,0.00339244827140131,0.000439763193159215,0.000253897397950162,0.00109243233236655,4,0.00223831006385583,0.000399927323687057,0.000199963661843529,0.000636373616824939,3,0.00130884021072093,0.000625542747041215,0.000361157273393863,0.00155393432823698,3,0.000715332263254852,0.000355895753079605,0.000205476508843954,0.000884094061676829,"5"
"110",2018-01-11,2018-03-08,"A","WS06",4,0.0163143370722247,0.00334316292479709,0.00167158146239855,0.00531971824899099,4,0.0102929242614959,0.000665037025196303,0.000332518512598151,0.00105822231185642,4,0.00602141281072882,0.00353294596722374,0.00176647298361187,0.00562170542007908,4,0.00328334153966423,0.00200926701474611,0.00100463350737306,0.0031971921937036,"5"
"111",2018-01-11,2018-03-08,"A","WS07",4,0.0366204668116952,0.00919987240539683,0.00459993620269841,0.0146390499728183,4,0.0117436644989759,0.00170620576619146,0.000853102883095728,0.00271495411833488,4,0.0248768023127192,0.00899089686125772,0.00449544843062886,0.0143065232486483,4,0.0148505384348871,0.00576317709195888,0.00288158854597944,0.00917050082150012,"5"
"112",2018-01-11,2018-03-08,"R","WS13",4,0.00405313772343222,0.00127296709973022,0.000636483549865108,0.00202557472164207,4,0.00186150603880131,0.000982295009752786,0.000491147504876393,0.00156305056224319,4,0.00219163168463092,0.000895102422792664,0.000447551211396332,0.0014243076991335,4,0.00125712084020906,0.000553314466951988,0.000276657233475994,0.00088044679050569,"5"
"113",2018-01-11,2018-03-08,"R","WS14",4,0.00305699742572012,0.000656431090507332,0.000328215545253666,0.00104452834932921,4,0.00144403609362948,0.00021926911815236,0.00010963455907618,0.000348906097463398,4,0.00161296133209064,0.000614122769351864,0.000307061384675932,0.000977206369157218,4,0.000912603748121333,0.000372833300923179,0.000186416650461589,0.000593260980504849,"5"
"114",2018-01-11,2018-03-08,"R","WS18",4,0.00350515786927003,0.000671609283804425,0.000335804641902213,0.00106868024191881,4,0.00179582444858006,0.00092372105088479,0.000461860525442395,0.00146984632275054,4,0.00170933342068997,0.00148121440015295,0.000740607200076477,0.0023569426475499,4,0.00101119166280809,0.000851358926383316,0.000425679463191658,0.00135470203486944,"5"
"115",2018-01-11,2018-03-08,"R","WS27",4,0.00303117828701915,0.000338356595628057,0.000169178297814028,0.000538400848812442,4,0.0014227756869248,0.00029774726614984,0.00014887363307492,0.000473782343533441,4,0.00160840260009435,0.00059334835424389,0.000296674177121945,0.000944149638854818,4,0.000916717727792219,0.000365370532499043,0.000182685266249521,0.00058138605060556,"5"
"116",2018-01-11,2018-03-08,"R","WS31",4,0.00300934410808746,0.000398186993373559,0.00019909349668678,0.000633604362936856,4,0.00116002070145093,0.000144298144356698,7.21490721783492e-05,0.000229610548183635,4,0.00184932340663654,0.000515421302434693,0.000257710651217347,0.000820150309798903,4,0.00107647326575867,0.000340323324004415,0.000170161662002207,0.00054153035253986,"5"
"117",2018-01-11,2018-03-08,"R","WS32",4,0.00241536721344007,0.000700788874165731,0.000350394437082865,0.00111511148168633,4,0.00133859737320494,0.000221722296589667,0.000110861148294833,0.000352809651790402,4,0.00107676984023513,0.000480274337434378,0.000240137168717189,0.000764223645345308,4,0.000592877114400208,0.000274401548739365,0.000137200774369682,0.000436634097474859,"5"
"118",2018-01-11,2018-03-08,"R","WS36",4,0.00512773491349621,0.00144435902682846,0.000722179513414231,0.00229829752421671,3,0.00250429205294728,0.000897015045461527,0.000517891877964357,0.00222830890243842,3,0.0030877936484612,0.000459682977104619,0.00026539809057324,0.00114191581887525,3,0.00175217008592844,0.000227551059276977,0.000131376665327947,0.000565268167698673,"5"
"119",2018-01-11,2018-03-08,"R","WS07",4,0.00725074942983433,0.00156614411212599,0.000783072056062997,0.0024920847715886,4,0.00204615703276844,0.000552540823192511,0.000276270411596256,0.000879215750643713,4,0.00520459239706589,0.00207582626169592,0.00103791313084796,0.00330310280847254,4,0.00319613258635563,0.00140443136722766,0.000702215683613831,0.00223476370782911,"5"
"120",2018-01-11,2018-03-08,"R","WS08",3,0.0151318668455198,0.010711331145878,0.00618418992045187,0.0266084216425214,2,0.0027723452893582,9.64463326537994e-05,6.81978558400751e-05,0.000866535918872121,2,0.0126512276203389,0.0152276946376036,0.0107676061400875,0.136815408134444,2,0.00840933263020948,0.0104482310367059,0.00738801501745852,0.0938736314057613,"5"
"121",2018-02-08,2018-04-06,"A","WS01",2,0.0485704441198911,0.0274558708360049,0.019414232451521,0.246681212324713,4,0.0145464124730256,0.00176880619960397,0.000884403099801987,0.00281456537734629,2,0.0325170400699065,0.0279093503551073,0.0197348908946075,0.250755564152953,2,0.0196422348269169,0.0178756133801937,0.012639967439004,0.160606014138566,"6"
"122",2018-02-08,2018-04-06,"A","WS07",4,Inf,NA,NA,NA,4,0.0142779536101999,0.000582200255706055,0.000291100127853028,0.000926410526353483,4,Inf,NA,NA,NA,3,0.0288939474378601,0.022953810649371,0.0132523887573421,0.0570204266624789,"6"
"123",2018-02-08,2018-04-06,"A","WS08",3,0.0275134046627367,0.00709363953648907,0.00409551469592614,0.0176215774861556,4,0.016024804626777,0.00153442404650515,0.000767212023252575,0.0024416110687694,3,0.0122506418391087,0.00696999563119165,0.00402412885391901,0.0173144289981782,3,0.00679569715085642,0.00406872985399108,0.00234908227646162,0.0101072852692237,"6"
"124",2018-02-08,2018-04-06,"A","WS02",4,0.0193131130420483,0.00531041536983672,0.00265520768491836,0.00845005588662935,4,0.0133391647586,0.0011906674920736,0.000595333746036802,0.00189461768048553,4,0.00597394828344837,0.0057009941000591,0.00285049705002955,0.00907155380508865,4,0.00325725619304263,0.00326525421672374,0.00163262710836187,0.00519574810891226,"6"
"125",2018-02-08,2018-04-06,"A","WS06",4,0.020831338861787,0.00951522442820834,0.00475761221410417,0.0151408454127485,4,0.0117269075529139,0.00150436187201257,0.000752180936006284,0.00239377544069804,4,0.00910443130887303,0.00951172723019332,0.00475586361509666,0.0151352805902976,4,0.00517507005488777,0.00574878332475949,0.00287439166237974,0.00914759712587871,"6"
"126",2018-02-08,2018-04-06,"A","WS18",4,0.0165956651368174,0.00490669893580011,0.00245334946790005,0.00780765294968828,4,0.01239503761034,0.00126419412510997,0.000632097062554983,0.00201161496130879,4,0.00420062752647744,0.00506489623194818,0.00253244811597409,0.00805938015000442,4,0.00229454983984548,0.00273716884214401,0.00136858442107201,0.00435544643430945,"6"
"127",2018-02-08,2018-04-06,"A","WS27",4,0.0133965403506425,0.00243898056454077,0.00121949028227039,0.00388096234314078,4,0.0123817797338342,0.000732211535712537,0.000366105767856269,0.00116511194825724,4,0.00101476061680833,0.00309910214269748,0.00154955107134874,0.00493136308186221,4,0.000556463256859708,0.00163293243033835,0.000816466215169175,0.00259835988985411,"6"
"128",2018-02-08,2018-04-06,"A","WS31",4,0.0120147849419668,0.00182209216174797,0.000911046080873985,0.00289935523402062,4,0.0113670097215082,0.00121852705328299,0.000609263526641494,0.00193894845930434,4,0.000647775220458609,0.00161513725923702,0.000807568629618509,0.00257004380159245,4,0.000339422874687334,0.000819431357556341,0.000409715678778171,0.0013038981481444,"6"
"129",2018-02-08,2018-04-06,"A","WS32",4,0.0181310949001571,0.00553206214009893,0.00276603107004946,0.00880274535917886,4,0.0116499324233692,0.000891314933215406,0.000445657466607703,0.00141828095802778,4,0.00648116247678789,0.00562848270038327,0.00281424135019164,0.008956171987094,4,0.0035602596308735,0.00327625339804837,0.00163812669902419,0.00521325026089612,"6"
"130",2018-02-08,2018-04-06,"A","WS36",4,0.0216421670883492,0.00312022525878047,0.00156011262939023,0.0049649746732294,4,0.0135142316036385,0.000669016489442055,0.000334508244721027,0.00106455452749937,4,0.00812793548471064,0.0029538885325291,0.00147694426626455,0.00470029582328357,4,0.00440172823016766,0.00167527825627808,0.00083763912813904,0.00266574154850716,"6"
"131",2018-02-08,2018-04-06,"R","WS01",4,0.0147311302681773,0.00958191836748325,0.00479095918374163,0.0152469703530636,4,0.00390081185128082,0.00055475306213981,0.000277376531069905,0.00088273591647583,4,0.0108303184168964,0.0100230338884311,0.00501151694421556,0.0159488835829855,4,0.00687438364941908,0.0068544461707116,0.0034272230853558,0.0109069534453736,"6"
"132",2018-02-08,2018-04-06,"R","WS02",4,0.0134200706073004,0.0123810223922698,0.00619051119613492,0.019700969483957,4,0.00356609489111422,0.000831782840231371,0.000415891420115685,0.00132355211334636,4,0.00985397571618618,0.0129418608266301,0.00647093041331505,0.0205933885856025,4,0.0064390677267129,0.00905375612326776,0.00452687806163388,0.0144065463617166,"6"
"133",2018-02-08,2018-04-06,"R","WS06",4,0.00274852407532652,0.00120402668815148,0.000602013344075742,0.00191587514258533,4,0.00376600934827897,0.000380515723722588,0.000190257861861294,0.000605485429531653,4,-0.00101748527295245,0.0011979327918297,0.000598966395914849,0.00190617839366831,4,-0.000428481479093715,0.000464600840734804,0.000232300420367402,0.00073928361451409,"6"
"134",2018-02-08,2018-04-06,"R","WS07",3,0.0189053719581579,0.0130332082011757,0.00752472626335324,0.0323762839976343,4,0.00495439715209406,0.00105310055410282,0.00052655027705141,0.00167571798374837,3,0.0136511865187125,0.0130213904608901,0.00751790328781811,0.0323469271033231,3,0.00853266753917068,0.00869542535261304,0.00502030616804943,0.021600634038136,"6"
"135",2018-02-08,2018-04-06,"R","WS08",4,0.00873685691474072,0.00126535829915503,0.000632679149577513,0.002013467422003,4,0.00492736158035264,0.000790684797205809,0.000395342398602905,0.00125815595575581,4,0.00380949533438808,0.00180486542351329,0.000902432711756644,0.00287194364929709,4,0.00211593723389214,0.00106840601229174,0.000534203006145872,0.00170007238318038,"6"
"136",2018-02-08,2018-04-06,"R","WS13",4,0.00261198006333161,0.000930064178470932,0.000465032089235466,0.00147993965422577,4,0.00279679799451883,0.000237422825820986,0.000118711412910493,0.000377792697412007,4,-0.00018481793118721,0.000940673977704495,0.000470336988852248,0.0014968222124111,4,-7.1914471352841e-05,0.00047525710206873,0.000237628551034365,0.000756240104269236,"6"
"137",2018-02-08,2018-04-06,"A","WS13",4,0.015327863851982,0.00384399488769303,0.00192199744384651,0.00611665366393406,4,0.0112456965287849,0.00140313651040337,0.000701568255201684,0.00223270330167094,4,0.00408216732319712,0.00307699509574589,0.00153849754787294,0.00489618583691629,4,0.00217327479621465,0.00169694464757024,0.00084847232378512,0.00270021761196544,"6"
"138",2018-02-08,2018-04-06,"A","WS14",4,0.0230507976706648,0.00579287325418818,0.00289643662709409,0.009217754042384,4,0.0157114167375393,0.00657434383131768,0.00328717191565884,0.0104612481178208,4,0.00733938093312544,0.00628054388784995,0.00314027194392497,0.00999374684553012,4,0.00404182007896411,0.00354151644081843,0.00177075822040922,0.00563534295609207,"6"
"139",2018-02-08,2018-04-06,"R","WS27",4,0.00392579451584079,0.00171926088028214,0.000859630440141072,0.00273572771813636,4,0.00353213506676005,0.000517042555015692,0.000258521277507846,0.000822730084442069,4,0.000393659449080737,0.00124703095330094,0.000623515476650468,0.00198430452495349,4,0.000224227606347292,0.000629300360678482,0.000314650180339241,0.00100135730387747,"6"
"140",2018-02-08,2018-04-06,"R","WS31",4,0.00198480424085334,0.000491281526506758,0.000245640763253379,0.000781738539442786,4,0.00253535597736192,0.000594393125211896,0.000297196562605948,0.000945812102608318,4,-0.000550551736508583,0.000602176400074191,0.000301088200037095,0.000958197029772576,4,-0.000255374521219096,0.00028231887886645,0.000141159439433225,0.000449232336480186,"6"
"141",2018-02-08,2018-04-06,"R","WS32",4,0.00209079937769793,0.000334872583864394,0.000167436291932197,0.000532857008630024,4,0.00271911942718184,0.00017004638719964,8.50231935998198e-05,0.000270581748335168,4,-0.00062832004948391,0.000442969538342842,0.000221484769171421,0.000704863385326204,4,-0.000294710144212453,0.000202830640430824,0.000101415320215412,0.000322748811118703,"6"
"142",2018-02-08,2018-04-06,"R","WS36",4,0.00431685089737948,0.000695868270671429,0.000347934135335715,0.00110728170348123,4,0.00354585025817905,0.000317847103636164,0.000158923551818082,0.000505765670306018,4,0.000771000639200439,0.000449846570158901,0.000224923285079451,0.000715806277573372,4,0.00040028464991164,0.000237889179118224,0.000118944589559112,0.000378534769575883,"6"
"143",2018-02-08,2018-04-06,"R","WS18",4,0.0035703970539023,0.00120130124037532,0.000600650620187662,0.00191153834698259,4,0.00358514025701681,0.000351789766745769,0.000175894883372884,0.000559776021708345,4,-1.47432031145088e-05,0.00126597786685084,0.00063298893342542,0.0020144532924652,4,2.01243536651712e-05,0.000643809366056474,0.000321904683028237,0.00102444436915674,"6"
"144",2018-02-08,2018-04-06,"R","WS14",4,0.00468625449225377,0.00127821111678817,0.000639105558394084,0.00203391912299753,4,0.00344332038411535,0.000589983181009112,0.000294991590504556,0.000938794897290989,4,0.00124293410813843,0.00167796204040498,0.00083898102020249,0.00267001204794657,4,0.00069444022653083,0.000869417822225693,0.000434708911112847,0.00138343776804498,"6"
"145",2018-03-08,2018-05-09,"A","WS02",4,0.0261685850359534,0.0100613737955483,0.00503068689777414,0.0160098909308605,4,0.0129243403627321,0.00238272121388618,0.00119136060694309,0.00379144116182658,4,0.0132442446732213,0.00801520886811045,0.00400760443405522,0.0127539859241977,4,0.00746161122705816,0.00469299858442425,0.00234649929221212,0.00746760800285131,"7"
"146",2018-03-08,2018-05-09,"A","WS06",4,0.0226777728554324,0.00658680893650607,0.00329340446825304,0.0104810828817967,4,0.0109831261568915,0.000946330027804246,0.000473165013902123,0.00150582225028232,4,0.0116946466985409,0.00707065068963247,0.00353532534481623,0.0112509830815863,4,0.00667733354422206,0.00417162862472369,0.00208581431236184,0.00663799205188383,"7"
"147",2018-03-08,2018-05-09,"A","WS01",4,0.0522566358158271,0.0273216507649029,0.0136608253824514,0.0434748432655085,4,0.0126767309706284,0.00108443520696647,0.000542217603483235,0.00172557840886501,4,0.0395799048451987,0.0267092731028244,0.0133546365514122,0.0425004137514485,4,0.0246616479187679,0.0180022165688157,0.00900110828440784,0.0286455438031723,"7"
"148",2018-03-08,2018-05-09,"A","WS13",4,0.0161023038181127,0.00398224538902019,0.00199112269451009,0.00633664106251019,4,0.0107568214989948,0.000884300714052102,0.000442150357026051,0.00140711977009743,4,0.00534548231911786,0.00433286707411689,0.00216643353705845,0.00689455840565437,4,0.00291508025392114,0.00249932416999289,0.00124966208499645,0.00397698248525007,"7"
"149",2018-03-08,2018-05-09,"A","WS14",4,0.0345207028164995,0.0136646817408798,0.00683234087043988,0.0217435579595703,4,0.01120401581778,0.00236544506892973,0.00118272253446487,0.0037639509599835,4,0.0233166869987194,0.011668068608242,0.00583403430412099,0.0185665009160483,4,0.0138602209718809,0.00736047338302035,0.00368023669151018,0.0117121556614661,"7"
"150",2018-03-08,2018-05-09,"A","WS07",4,0.0503808250032615,0.0158198860015491,0.00790994300077457,0.0251729688778197,4,0.0123916233154131,0.000737330891203891,0.000368665445601945,0.00117325798524168,4,0.0379892016878484,0.0165347557287301,0.00826737786436506,0.0263104861388329,4,0.0235357337137943,0.0111107415018442,0.00555537075092209,0.0176796691207532,"7"
"151",2018-03-08,2018-05-09,"A","WS08",4,0.0323455866782743,0.0100483442096511,0.00502417210482555,0.0159891579521115,4,0.0148353109207567,0.00306311218002595,0.00153155609001298,0.00487409501999656,4,0.0175102757575176,0.00751771430666673,0.00375885715333336,0.011962361059715,4,0.00991670894498096,0.00445912685112291,0.00222956342556145,0.00709546588607374,"7"
